;UX;ZX;RX
0;0.0008267780521745939;0.0003365777965109718;0.0006960562657993786
1;0.0008267780521745941;-0.0023888680684211244;0.0026960562657993787
2;0.0014250348079712272;-0.0011944340342105624;0.0004825313271741048
3;0.0;0.0;0.0
4;0.000592280140652868;-0.003811390896562876;-0.002191999804378935
5;0.0;0.0;-0.0020520698921018287
