;Start;End
0;19.999999999999847;19.999999999999847
1;5.862447788043159;5.862447788043159
2;-14.137552211956837;-14.137552211956837
3;-39.72170171052811;40.27829828947189
4;-33.44527726315502;16.55472273684498
5;-22.360679774997898;22.360679774997898
