;Start;0.25*L;0.5*L;0.75*L;End
0;-1.6697754290362354e-13;-10.000000000000082;-19.999999999999996;-29.99999999999991;-39.99999999999983
1;0.0;-2.93122389402158;-5.86244778804316;-8.79367168206474;-11.72489557608632
2;-11.724895576086313;-4.656119470107894;2.4126566358705244;9.481432741848943;16.55020884782736
3;-40.00000000000001;19.443403421056217;38.88680684211245;18.330210263168674;-42.2263863157751
4;-42.22638631577509;-8.232289736831316;10.136806842112456;12.880903421056225;3.552713678800501e-15
5;0.0;37.50000000000001;50.00000000000001;37.50000000000001;-0.0
