;Start;0.25*L;0.5*L;0.75*L;End
0;-1.4566126083082054e-13;-10.000000000000071;-19.999999999999996;-29.999999999999922;-39.999999999999844
1;0.0;-2.9312238940215796;-5.862447788043159;-8.793671682064739;-11.724895576086318
2;-11.724895576086315;-4.656119470107895;2.4126566358705244;9.481432741848945;16.550208847827363
3;-39.99999999999999;19.44340342105623;38.88680684211245;18.330210263168674;-42.2263863157751
4;-42.226386315775095;-8.23228973683132;10.136806842112456;12.880903421056232;3.552713678800501e-15
5;0.0;37.50000000000001;50.00000000000001;37.50000000000001;-0.0
