;Start;End
0;19.9999999999999;19.9999999999999
1;5.862447788043163;5.862447788043163
2;-14.137552211956844;-14.137552211956844
3;-39.72170171052811;40.27829828947189
4;-33.44527726315502;16.554722736844976
5;-22.360679774997898;22.360679774997898
